애매,하,공부,운,학점,거실,분,들,추천,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
위,언급,하,바,같이,강의,시간,진행,되,문제,풀,발표,숙제,점수,채점,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정리,하,강의,스스로,공부,수리,통계,관심,많,학생,듣,것,추천,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,최고,임,선형,대수,자체,크,어렵,않,교수,님,강의,따라오,충분히,좋,학점,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아예,안,되,지,않,별,도움,안,되,듯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
있,착하,착하,착하,십,다,중간,기,말,필기,보,열심히,말,하,좋,학점,분명히,가져가,수,있,생각,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,이,나름,열심히,하나라,소스,던지,주,하,랩,신도,부르,실험,돕,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,나,름,배,울만,하,인생,철학,가지,있,이,또한,잘,배워가,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매주,숙제,있,파이,썰,배우,데,책,다른,언어,숙제,하,어렵,시험,필기,실기,있,필기,어렵,않,실기,어려움,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어렵,수준,연습,문제,정도,무난,하,것,같,학점,뒷통수,맞,수,있,과목,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다른,전공,투자,하,시간,훨씬,적,고,학점,잘,주,이,정도,대,혜자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중문과,나,사학,과,등,한문,강,한,학과,들,많이,듣,학점,따,쉽,지,않,말,그대로,기초,한문,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생각,폭,넓,지,느낌,다,만,열심히,하,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사실,상,각,챕터,나오,예제,풀이,이,교수,님,진정,하,강의,보,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIS,과목,자체,용어,낯설,어렵,편,최대한,재미있,강의,하,영상,보여주,많이,준비,하,오,느끼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,잘하,말,학점,채우,주,말,다시,이런,인간,만나,싶,않,시대,어느,때,대,이런,고,집,불통,막장,꼰대,있,매주,아침,싸가지,없,노인,네,쌍판,때,기,보,고생,많,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
따로,자리,다시,정해주,것,아니,학생,들,편하,그냥,처음,앉,자리,그대로,가,처음,자리,잘,정하,앉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,자체,좋,강의,난이도,무난,하,느낌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교,필,꼭,듣,하,강의,그냥,듣기,무난,하,강의,그다지,컴퓨팅,적,사고,하,도움,안,되,것,더,아쉽,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,명,그대로,창의,융합,인재,무엇,다루,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
별,아니,강의,시,간,꽉,채우,것,힘들,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제대로,듣,문제,어떻하,나오,짐작,가,고,대부분,그,생각,안,나오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일단,엄청나,대형,강의,강의,시간,길,때문,강의,집중,잘,안,되,하,많이,졸,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,많,조,별,활동,매일,있,하,하,것,많,학점,낮,줌,드랍,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
확실히,한,달,한,번,님,두,번,정도,시험,보,몰아,공부,하,불상사,생기,지,않,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온라인,강의,다,들,듣,만,하,강의,임,이교,슈,님,학생,신경,안,쓰,혼자,강의,하,느낌,듣,울,뻔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
복,전,늦,것,하,처음,듣,전공,이해,하,쉽,설명,하,주,좋,았슴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
팀,프로젝트,매주,1,번,씩,강의,진행,하,별,효과,없,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대외,활동,인턴,하,푸리에,변환,전자공학,먹,중요,하,이론,것,느끼,이,강의,들,조금,알,것,같,느낌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
심리학,상담학,흥미,있,좋,강의,관심,1,도,없,지루,하,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그것,체크,가장,많,별표,받,것,시험,문제,나오,보,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이론,교수,님,친절,하,물리,싫어하,못,하,재미있,듣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,중간,기말,30,문제,씩,두,번,강의,시간,열심히,듣,공부,열심히,하,충분히,좋,점수,받,수,있,이,번,강의,보완,되,사실,교수,님,강의,보완,하,것,없,그저,우리,학,샹,들,생각,블어,모르,강의,듣기,때문,이해,못하,일어나,어쩌,수,없,조정,다음,강의,더,더,완벽,하,강의,되,듯,회화가,중심,길,문법,어느,정도,알,하,,,,,,,,,,,,,
하,시험,숙제,포함,블로그,하,것,심하,많,이,많,것,전부,하,F,받,수,있,것,알리,주,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
배우,내용,시험,문제,사이,괴리감,크,느끼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그래도,발표,숙제,같,것,없,강의,대부분,영상,보,물론,잘,보,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학업,외,이것저것,하,것,많,시기,신경,안,쓰,2,학점,거저,줍,가,좋,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
필기,정리,잘,안,되,시험,망,강의,자체,대학교,양다운,교양,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,조금,귀찮,하,조,별,숙제,끔찍,하,토론,많,중간,가,OX,문제,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
족보,있,많이,수월,하,강의,없,공부,하,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,장점,한자,잘하,학생,시험,잘,보,수,있,학,점,따,유리,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
재미있,학점,따,어렵,않,교수,님,워낙,강의,재미있,알차,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학생,대하,배려,많,시험,강조,하,부분,많이,나오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원론,지식,없,시험,문제,자체,못,풉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,자기,강의,들,전공,한,과목,정도,버리,하,하,자랑,스타트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우리,숭,대,들,지금,듣,있,강의,엄청나,어렵,수,있,것,알,수많,친구,들,중,분명히,여러,가지,위험,하,생각,하,친구,있,것,학점,안,좋,걱정,하,친구,분명히,있,것,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
말,잘하,발표,하,때,스킬,가르치,주,것,전혀,없,글,쓸,때,어떻하,하,창의적,남,들,다르,논리적,작성,하,주로,가르치,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,숙제,쓸데없,조,모임,시키,이,강의,통하,무엇,배우,학점,왜,이리,짜,주,의문,들,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일주일,한,번,씩,실습,하,플밍,초보,저,빡,세,힘들,한데,지나,보,많이,도움,되,것,깨,달,수,있,당,시험,빡,세,것,팀,별,숙제,시간,많이,들,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조,별,구성,되,학생,들,발표,내용,중심,강의,진행,부족,하,부분,교수,님,설명,보충,개인,숙,제,1,번,장점,전공,관련,되,미래,사회,대하,고민,계속,하,하,만들,주,강의,단점,답,정하,지,있,않,때문,끝맺음,아쉽,강의,계속,하,생각하,하,점,팀,프로젝트,1,번,주제,별,조,별,발표,시,유형,단답,식,,,,,,,,,,,,,,,,,
전자,어떤,과목,전,필,보,다른,아니,뒤,갈수록,조금,힘들,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이,것,토론,대회,위하,강의,토론,자체,위하,강의,모르,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상담,대하,관심,있,지루,함,남,강의,길,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,좋,친절,하,유익,하,않,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기말,어떻하,되,지,모르,중간,숙제,제출,하,그렇,시험적,부담,전혀,못,느낌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,발음,녹음,필기시험,두,가지,중간,기말,보,데,초반부,단어,들,쉽,괜찮,후반부,단어,량,많,지,하,끝,페이스,유지,하,것,중요,하,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안,썰,나가,요,교수,님,잘,주,학생,들,죄,다,잘하,맨,땅,하,것,비추,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,같,경우,책,꼼꼼히,읽,예시,들,설명,하,방식,체감,난이도,높,편,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우리,학생,들,착하,발표,형,편,없,않,A,부르,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,강의,온오,프,온라인,듣,오프라인,때,따라가,들,A,+,맞,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프로그램,연습,시,컴퓨터,이용,하,시험,시,종이,보,코드,등,외우,것,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단순히,학점,위하,다른,반,진심,디자인,방법론,대하,배우,고,새롭,지식,얻,싶,신종천,교수,님,강의,듣기,추천,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두,시간,시간,생각,멍,때리,있,빨리,지나가,교수,님,말,빠르,목소리,좋,듣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정의,하,주,때문,본인,시,대하,철학,뿌리,깊,박히,있,않,초심자,듣기,적합,하,보이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대학,답,강의,저,이,강의,추천,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,잘,듣,농담,들,시험,잘,보,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,괜찮,배우,내용,그럭저럭,왜,필수,모르,강의,반학기,동안,스크래치,파이,썰,배우,솔직히,배우,잘,모르,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
특히,기말,어렵,중간,잘,보,것,중요,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,본인,열심히,하,A,가능,무엇,교수,님,유쾌,잘,가르치,심,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
컴퓨터,테블릿,빨간색,밑줄,치,동그라미,그리,설명,하,하,PPT,끝나,모든,글자,밑줄,치,있,중요,단어,동그라미,그리,지,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교재,살,것,추천,하,답,있,걱,많,학우,들,강의,듣,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
과목,자체,어렵,과목,그리,어렵,느끼,지,않,만큼,설명,이해,쉽,잘,하,주,심,숙제,시험,애매,하,문제,안,나오,딱딱,답,정하,지,문제,말,내주,강의,집중,하,잘,듣,숙제,잘,하,충분히,시험,푸,데,어려움,없,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
뭐,교수,님,최대한,중립,유지,하,채,좌우,진영,자료,모두,활용,하,점,마음,듣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,항상,게임,의견,말하기,같,대화,형,진행,되,숙제,하나,없,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
말,그대로,흥미,로,울,교양,배우,느낌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정선태,교수,강의,들,독학,하,시험,볼,생각,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다만,수리,통계학,교재,강의,하,내용,자체,어렵,따라가,힘,들,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한국,대학,경험,하,수,있,강의,외국,대학,경험,하,수,있,강의,느낌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이론,내용,바탕,실습,시간,실습지,소스,등,채우,것,빨리,끝나,빨리,가,개,이론,시간,잘,듣,실습,시간,편안,하,지,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모두,공정,하,시험,공부,한,만큼,나오,시험,문제,시험,난이도,편차,있,생각,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평소,강의,조,별,발표,열심히,듣,것,중요,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일단,배우,것,많,강의,1,학점,헤비,하,과목,5,학점,짜리,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사람,들,많이,드랍,걱정,많이,하,시험,열심히,쓰,그래도,학점,잘,나오,다행,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프로그램,들,자체,처음,써보,생소,하,친절,하,알리,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
따로,PPT,학습지,없,피,똥,나,필기,하,하,그,많,필기,시험,전,다,외우,하,단점,있,점수,잘,주,괜찮,교양,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
핸드폰,프로그램,보,1,2,초,차이,점수,갈리,것,아니,생각,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최,지,강의,평,언급,되,개,꿀,다,반입,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,강의,력,대하,혹평,많,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대학,생,교양,쉽,맞춤법,보,잘,안,쓰,것,많이,나오,실생활,도움,안,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,방식,중간,기말,보,방식,전과,동일,하,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
않,아니,제발,거르,또,거르,세,번,거리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유학생,만나,것,나름,신선하,다,중국인,것,영어,권,유,학생,있,것,기대,하,가,안,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고급,반,하,것,많,중간,기말,외,짜,잘,하,숙제,들,퀴즈,시험,같,것,많,편,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
실험,재미있,후,배우,내용,관하,어느,정도,지식,습득,도움,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
특히,개념,자체,잡,가,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외우,것,많,공부,하,되,것,많,프로젝트,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,력,상당,하,편,몰,입력,강하,중요,하,부분,잘,짚,주,때문,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조,별,숙제,발표,많,강의,수준,높,힘들,수도,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그렇,초반,짜여지,조가,우선,중요,강의,내용,저희,맞,창의적,창업,관련,되,내용,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,헬,듣,하,이번,조,별,숙제,안,하,강의,편하,재미있,듣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남,들,기본적,다,맞,가,문제,틀리,C,직행,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꿀,교,양,찾,토론,대하,배우,고,싶,말,잘하,척,해보,싶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자각,하,되,허탈,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
앞쪽,앉,열심히,듣,90,점,이상,스무,명,나오,버리,교수,님,시험,쉽,것,절대,아니,그러,셨,점수,얻,힘들,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,시간,돌아다니,학생,들,파이,썰,프로그램,작성,잇,확인,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수능,때,생각하,보,이것,훨,쉽,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다소,지루,하,수,있,꼼꼼,하,잘,가르치,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
처음,C,+,받,재수강,안,하,계획,다시,듣,싶,않,등록금,아까,워,지,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강,듣,것,같,기분,등록금,아깝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,특성,상,반복,학습,해주시,때문,복습,저절로,되,최고,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,있,편,그렇게,힘들,숙제,아니,고등학교,한문,시간,내주,정도,난이도,편하,하,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숭실대,생,한,번,쯤,꼭,듣,도움,되,것,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,난이도,높,하,수,없,문제,유형,많,시간,부족,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기업,케이스,스터디,흥미,롭,유익,하,생각,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제일,난해,하,것,역시,교수,님,판서,항상,집중,있,알아보,무리,없,한,번,놓치,그거,해석,하,다음,파트,잃,일,많,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,일단,훌륭,하,강의,력,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중간,때,개념,암기,하,시험,보,시험,문제,답,다,알리,주,때문,제일,암기,많이,하,사람,유리,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교양,가볍,듣,교수,님,학생,들,애착,가지,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
피드백,없이,말,안,되,변명,만,가득,하,융통,성,없,모두,끝내,싶,하,강의,굳이,굳이,꽉,꽉,채우,다,들,힘들,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나,생각,공부,많이,하,것,아니,시험,스타일,맞,공부,하,그렇,좋,학점,받,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그만큼,몰입,잘,되,강의,예시,많이,들어주,강의,듣기,즐겁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,때,경제,관하,이야기,많이,하,편,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나름,젊,분,학우,들,눈,높이,많이,맞추,주,하,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안,그냥,학점,폭망,보강,하,것,다,하,힘들,하,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
